otAssetId,tagNumber,deviceType,firmwareVersion,ipAddress,macAddress,vendor,purdueLevel,isInternetFacing
OTA-013693,FCV-36093,Positioner/RTU,3.1.3,192.168.12.111,33:3F:85:00:6B:70,Halberd Valve Corporation,1,false
OTA-013694,PT-36095,Sensor,5.6.4,192.168.23.230,7A:36:6F:C3:99:71,Sentinel Automation Services,1,false
OTA-013695,LT-36097,Sensor,5.5.3,192.168.16.170,10:ED:7A:C0:66:65,Ironclad Controls Inc.,0,false
OTA-013696,FCV-36099,Positioner/RTU,4.5.1,192.168.11.56,38:CC:C1:50:AE:DD,Halberd Valve Corporation,1,false
OTA-013697,LT-36100,Sensor,2.3.5,192.168.17.91,49:16:7D:23:6B:0B,Halberd Valve Corporation,0,false
OTA-013698,PT-36101,Sensor,1.5.9,192.168.37.180,2B:B6:90:45:61:A5,Ironclad Controls Inc.,0,false
OTA-013699,PT-36103,Sensor,3.7.6,192.168.3.5,6F:43:CB:4D:49:79,Ironclad Controls Inc.,0,false
OTA-013700,PT-36106,Sensor,5.6.3,192.168.20.76,94:D3:8E:EA:42:41,Ironclad Controls Inc.,0,false
OTA-013701,FT-36109,Sensor,3.6.9,192.168.23.215,D5:23:C0:8D:DD:67,Sentinel Automation Services,1,false
OTA-013702,LT-36112,Sensor,4.7.0,192.168.21.207,26:BC:56:29:DA:1E,Sentinel Automation Services,1,false
OTA-013703,LT-36116,Sensor,5.7.3,192.168.37.139,A8:DE:4A:C8:3A:21,Sentinel Automation Services,1,false
OTA-013704,LT-36120,Sensor,3.0.2,192.168.38.106,5E:BC:18:03:49:DB,Ironclad Controls Inc.,1,false
OTA-013705,PT-36126,Sensor,4.3.8,192.168.1.216,68:95:DA:77:55:9F,Sentinel Automation Services,1,false
OTA-013706,TT-36132,Sensor,4.3.5,192.168.20.45,6D:12:64:91:4C:61,Sentinel Automation Services,1,false
OTA-013707,TT-36139,Sensor,1.9.3,192.168.5.217,AD:08:D0:0C:71:16,Halberd Valve Corporation,0,false
OTA-013708,FCV-36146,Positioner/RTU,3.8.1,192.168.33.14,9C:0D:2E:DC:8D:A8,Halberd Valve Corporation,0,false
OTA-013709,FCV-36147,Positioner/RTU,3.4.0,192.168.28.133,74:3B:CC:44:1A:8C,Sentinel Automation Services,0,false
OTA-013710,TT-36148,Sensor,2.9.7,192.168.29.122,81:2D:24:A5:FF:3D,Halberd Valve Corporation,0,false
OTA-013711,FCV-36150,Positioner/RTU,3.2.2,192.168.33.246,34:4D:A1:E2:93:F3,Ironclad Controls Inc.,1,false
OTA-013712,FCV-36152,Positioner/RTU,5.5.4,192.168.20.136,71:A9:30:DC:B4:FB,Ironclad Controls Inc.,0,false
OTA-013713,LT-36155,Sensor,2.3.4,192.168.33.211,F9:E1:55:D0:9C:28,Sentinel Automation Services,1,false
OTA-013714,TT-36157,Sensor,4.1.6,192.168.37.121,1F:50:1D:26:A4:AC,Halberd Valve Corporation,1,false
OTA-013715,FCV-36159,Positioner/RTU,1.1.8,192.168.34.157,2B:35:16:CD:91:75,Ironclad Controls Inc.,1,false
OTA-013716,TT-36160,Sensor,1.4.1,192.168.9.233,6F:01:6E:88:17:25,Sentinel Automation Services,0,false
OTA-013717,FT-36161,Sensor,3.8.5,192.168.27.147,7E:D1:10:3A:88:D6,Halberd Valve Corporation,0,false
OTA-013718,FCV-36163,Positioner/RTU,5.2.9,192.168.35.47,77:E7:7F:76:7E:0B,Sentinel Automation Services,0,false
OTA-013719,PT-36164,Sensor,3.2.4,192.168.21.76,B1:38:1B:34:2F:C3,Halberd Valve Corporation,0,false
OTA-013720,TT-36165,Sensor,1.6.6,192.168.13.56,0A:CF:FB:A1:07:31,Halberd Valve Corporation,0,false
OTA-013721,TT-36168,Sensor,2.3.4,192.168.20.15,CD:D7:A0:0B:2F:DA,Halberd Valve Corporation,1,false
OTA-013722,FT-36170,Sensor,2.8.3,192.168.40.183,CA:E1:CC:1F:1E:8B,Sentinel Automation Services,0,false
OTA-013723,LT-36171,Sensor,5.4.9,192.168.31.80,AE:11:45:40:77:45,Sentinel Automation Services,1,false
OTA-013724,PT-36173,Sensor,3.6.2,192.168.19.30,74:1E:2C:21:D3:B9,Halberd Valve Corporation,1,false
OTA-013725,FT-36174,Sensor,5.4.0,192.168.7.176,EE:21:2F:DE:83:85,Ironclad Controls Inc.,0,false
OTA-013726,TT-36175,Sensor,5.4.6,192.168.37.69,8E:A1:46:D3:7E:44,Ironclad Controls Inc.,0,false
OTA-013727,LT-36176,Sensor,1.7.0,192.168.7.24,FB:46:41:FA:79:0F,Halberd Valve Corporation,0,false
OTA-013728,PT-36178,Sensor,4.6.5,192.168.26.64,52:87:52:5C:CC:AD,Halberd Valve Corporation,1,false
OTA-013729,FCV-36179,Positioner/RTU,4.4.5,192.168.28.26,39:2B:72:4D:3A:55,Ironclad Controls Inc.,0,false
OTA-013730,FT-36180,Sensor,2.7.6,192.168.7.126,2C:21:53:C7:73:69,Ironclad Controls Inc.,1,false
OTA-013731,TT-36185,Sensor,3.2.9,192.168.17.171,71:ED:26:01:7A:D0,Halberd Valve Corporation,1,false
OTA-013732,PT-36186,Sensor,4.3.8,192.168.5.21,8F:A6:CB:B0:5D:08,Ironclad Controls Inc.,0,false
OTA-013733,PT-36188,Sensor,5.7.1,192.168.5.62,18:33:5F:4E:FD:BC,Sentinel Automation Services,1,false
OTA-013734,FCV-36189,Positioner/RTU,2.7.8,192.168.29.12,A6:A5:8E:BC:4A:97,Sentinel Automation Services,0,false
OTA-013735,LT-36195,Sensor,1.1.6,192.168.33.225,28:B8:E9:82:3B:AF,Halberd Valve Corporation,1,false
OTA-013736,FCV-36196,Positioner/RTU,1.9.1,192.168.27.67,6A:AC:E9:E5:AD:66,Ironclad Controls Inc.,0,false
OTA-013737,LT-36200,Sensor,2.1.0,192.168.7.148,77:4A:1C:BB:71:04,Ironclad Controls Inc.,1,false
OTA-013738,TT-36205,Sensor,4.7.3,192.168.21.57,5A:25:E3:5B:3F:96,Sentinel Automation Services,1,false
OTA-013739,PT-36208,Sensor,1.5.0,192.168.21.73,1D:98:2A:8D:C6:08,Ironclad Controls Inc.,1,false
OTA-013740,TT-36214,Sensor,1.2.4,192.168.25.67,75:E0:96:96:C1:89,Halberd Valve Corporation,0,false
OTA-013741,TT-36215,Sensor,5.2.7,192.168.15.169,BE:52:B2:41:54:CA,Halberd Valve Corporation,0,false
OTA-013742,FCV-36216,Positioner/RTU,3.7.4,192.168.4.41,41:C1:19:91:A9:B3,Ironclad Controls Inc.,0,false
OTA-013743,FT-36217,Sensor,5.7.8,192.168.33.47,ED:53:FD:B0:5A:99,Halberd Valve Corporation,1,false
OTA-013744,FCV-36218,Positioner/RTU,3.7.5,192.168.38.189,DA:A2:78:9E:D1:C8,Sentinel Automation Services,0,false
OTA-013745,FCV-36220,Positioner/RTU,3.3.6,192.168.38.126,60:20:24:96:7C:DC,Halberd Valve Corporation,0,false
OTA-013746,PT-36221,Sensor,5.6.7,192.168.17.185,E7:29:AE:8A:1E:A1,Ironclad Controls Inc.,0,false
OTA-013747,PT-36224,Sensor,3.6.5,192.168.14.199,D5:2D:06:D1:F5:1A,Ironclad Controls Inc.,0,false
OTA-013748,LT-36225,Sensor,5.3.1,192.168.12.65,B1:B5:FD:5F:7B:8C,Halberd Valve Corporation,1,false
OTA-013749,LT-36226,Sensor,5.9.5,192.168.2.198,60:1C:8B:7D:8E:BB,Ironclad Controls Inc.,1,false
OTA-013750,TT-36234,Sensor,2.0.9,192.168.39.47,83:7C:37:F2:2F:0F,Sentinel Automation Services,0,false
OTA-013751,LT-36236,Sensor,3.3.9,192.168.9.51,CC:3F:73:26:5A:47,Ironclad Controls Inc.,0,false
OTA-013752,FT-36241,Sensor,2.0.3,192.168.8.179,B6:C9:0A:11:8E:25,Sentinel Automation Services,1,false
OTA-013753,PT-36243,Sensor,3.1.8,192.168.1.190,5F:7C:20:46:78:C0,Halberd Valve Corporation,1,false
OTA-013754,LT-36245,Sensor,5.9.8,192.168.27.151,41:58:E0:D8:36:6F,Sentinel Automation Services,1,false
OTA-013755,LT-36248,Sensor,3.1.0,192.168.34.71,D0:1E:9F:54:B3:D7,Ironclad Controls Inc.,1,false
OTA-013756,FCV-36251,Positioner/RTU,4.1.1,192.168.37.3,FA:DD:B5:19:E6:8D,Sentinel Automation Services,0,false
OTA-013757,TT-36255,Sensor,2.9.6,192.168.35.33,4D:B1:7A:1A:CF:87,Sentinel Automation Services,1,false
OTA-013758,TT-36256,Sensor,1.4.8,192.168.15.28,99:0B:96:DB:E4:7B,Halberd Valve Corporation,0,false
OTA-013759,TT-36257,Sensor,5.2.4,192.168.18.230,18:2C:6B:66:60:2B,Ironclad Controls Inc.,0,false
OTA-013760,TT-36258,Sensor,5.7.0,192.168.39.60,AE:86:AF:4A:FA:F2,Sentinel Automation Services,1,false
OTA-013761,FT-36260,Sensor,5.3.2,192.168.36.228,25:FF:99:73:18:DE,Ironclad Controls Inc.,0,false
OTA-013762,PT-36261,Sensor,2.4.5,192.168.12.89,F7:8D:A5:C1:40:E8,Halberd Valve Corporation,1,false
OTA-013763,FT-36264,Sensor,5.1.1,192.168.23.250,AF:86:CC:CB:24:F5,Sentinel Automation Services,0,false
OTA-013764,PT-36268,Sensor,5.4.0,192.168.16.243,6D:9A:51:D1:AF:55,Sentinel Automation Services,0,false
OTA-013765,FCV-36272,Positioner/RTU,5.9.3,192.168.28.176,40:B9:4E:FD:F0:5F,Ironclad Controls Inc.,0,false
OTA-013766,FT-36274,Sensor,5.5.8,192.168.14.195,37:CA:94:E4:BB:99,Sentinel Automation Services,0,false
OTA-013767,FCV-36277,Positioner/RTU,3.9.4,192.168.16.158,7E:C9:4E:FA:BC:58,Sentinel Automation Services,1,false
OTA-013768,LT-36282,Sensor,4.7.8,192.168.27.9,3D:02:37:13:F0:F7,Sentinel Automation Services,1,false
OTA-013769,PT-36286,Sensor,2.3.0,192.168.7.201,E1:A2:14:73:00:47,Sentinel Automation Services,1,false
OTA-013770,FT-36288,Sensor,2.8.5,192.168.18.173,C8:BF:41:B0:92:02,Halberd Valve Corporation,0,false
OTA-013771,FCV-36290,Positioner/RTU,2.1.8,192.168.4.203,70:43:8D:1E:F6:A2,Halberd Valve Corporation,1,false
OTA-013772,FT-36292,Sensor,3.3.3,192.168.34.162,DF:92:E8:66:1B:F6,Ironclad Controls Inc.,1,false
OTA-013773,LT-36293,Sensor,5.3.8,192.168.2.192,BE:DE:B6:E1:15:72,Ironclad Controls Inc.,0,false
OTA-013774,FCV-36295,Positioner/RTU,4.4.6,192.168.14.250,3F:6B:D7:06:3D:08,Sentinel Automation Services,1,false
OTA-013775,FCV-36297,Positioner/RTU,3.4.4,192.168.38.171,33:63:43:EC:F1:48,Sentinel Automation Services,0,false
OTA-013776,FCV-36301,Positioner/RTU,2.0.2,192.168.31.60,77:AC:C7:A1:02:77,Halberd Valve Corporation,0,false
OTA-013777,FCV-36305,Positioner/RTU,5.3.7,192.168.4.148,F3:C5:01:1D:AF:D6,Sentinel Automation Services,1,false
OTA-013778,PT-36306,Sensor,4.8.2,192.168.18.24,05:13:0D:46:BB:A4,Sentinel Automation Services,0,false
OTA-013779,FCV-36308,Positioner/RTU,4.7.6,192.168.12.240,85:F8:65:9A:2C:CB,Ironclad Controls Inc.,1,false
OTA-013780,PT-36313,Sensor,4.7.7,192.168.29.209,8F:C4:A4:DF:13:48,Halberd Valve Corporation,0,false
OTA-013781,FCV-36315,Positioner/RTU,2.6.5,192.168.13.8,3A:C9:27:22:4B:63,Ironclad Controls Inc.,0,false
OTA-013782,TT-36317,Sensor,1.4.9,192.168.15.159,A0:51:5C:2E:A5:96,Ironclad Controls Inc.,0,false
OTA-013783,LT-36320,Sensor,5.5.3,192.168.37.144,58:19:22:E5:D9:BC,Halberd Valve Corporation,1,false
OTA-013784,FT-36323,Sensor,5.5.4,192.168.7.243,84:7D:33:A4:81:5B,Ironclad Controls Inc.,0,false
OTA-013785,FCV-36324,Positioner/RTU,2.6.7,192.168.16.60,F6:68:50:85:9E:E9,Halberd Valve Corporation,1,false
OTA-013786,FT-36325,Sensor,1.2.3,192.168.39.19,7A:4F:22:A3:9F:42,Halberd Valve Corporation,0,false
OTA-013787,FT-36329,Sensor,5.0.9,192.168.11.253,AD:57:1C:ED:19:3A,Sentinel Automation Services,0,false
OTA-013788,FCV-36330,Positioner/RTU,5.9.2,192.168.18.35,B5:57:52:88:08:45,Ironclad Controls Inc.,1,false
OTA-013789,LT-36333,Sensor,2.3.3,192.168.20.72,E9:C0:08:74:E0:D1,Sentinel Automation Services,0,false
OTA-013790,TT-36335,Sensor,4.3.1,192.168.28.115,D0:E5:CC:03:48:8C,Ironclad Controls Inc.,0,false
OTA-013791,FT-36337,Sensor,3.6.6,192.168.25.238,E6:5E:CE:B2:3D:F2,Sentinel Automation Services,1,false
OTA-013792,FT-36339,Sensor,1.3.4,192.168.23.65,F2:6D:EB:BE:46:90,Halberd Valve Corporation,1,false
OTA-013793,FT-36340,Sensor,3.5.3,192.168.17.17,CD:67:92:6D:86:CD,Halberd Valve Corporation,1,false
OTA-013794,LT-36341,Sensor,1.6.8,192.168.32.42,7D:DB:CC:1E:48:7B,Sentinel Automation Services,0,false
OTA-013795,FCV-36344,Positioner/RTU,5.6.8,192.168.14.29,F3:BD:98:E8:FD:6E,Halberd Valve Corporation,0,false
OTA-013796,FCV-36350,Positioner/RTU,5.7.9,192.168.6.171,BE:01:F9:A5:06:07,Halberd Valve Corporation,1,false
OTA-013797,LT-36354,Sensor,4.5.6,192.168.24.233,5D:A7:70:58:5A:AB,Sentinel Automation Services,0,false
OTA-013798,TT-36361,Sensor,5.5.5,192.168.4.118,BB:94:42:20:F7:F4,Sentinel Automation Services,0,false
OTA-013799,LT-36362,Sensor,4.3.6,192.168.33.37,6D:C4:8C:C0:DA:1E,Sentinel Automation Services,0,false
OTA-013800,FCV-36371,Positioner/RTU,3.8.9,192.168.30.216,B6:BB:46:55:CC:B4,Halberd Valve Corporation,1,false
OTA-013801,PT-36376,Sensor,1.5.2,192.168.18.22,4B:22:F2:5D:A3:BC,Sentinel Automation Services,1,false
OTA-013802,LT-36378,Sensor,2.2.5,192.168.15.92,1B:72:2C:94:E9:94,Ironclad Controls Inc.,0,false
OTA-013803,LT-36379,Sensor,1.4.0,192.168.5.90,01:D6:16:43:2B:5D,Ironclad Controls Inc.,0,false
OTA-013804,FCV-36380,Positioner/RTU,2.7.6,192.168.33.95,A5:FF:05:4C:7C:04,Halberd Valve Corporation,0,false
OTA-013805,TT-36389,Sensor,3.4.9,192.168.7.93,93:9F:5D:01:8F:7A,Ironclad Controls Inc.,1,false
OTA-013806,TT-36392,Sensor,5.8.2,192.168.33.33,88:2C:AE:7C:F3:45,Ironclad Controls Inc.,1,false
OTA-013807,FCV-36393,Positioner/RTU,5.0.0,192.168.40.172,AC:F1:0D:B1:55:EB,Ironclad Controls Inc.,0,false
OTA-013808,FT-36395,Sensor,3.6.9,192.168.15.15,17:F6:A1:9A:D7:79,Ironclad Controls Inc.,0,false
OTA-013809,LT-36401,Sensor,3.6.9,192.168.20.25,FF:73:01:8D:F3:3B,Ironclad Controls Inc.,0,false
OTA-013810,PT-36402,Sensor,4.7.4,192.168.27.203,B4:2E:2E:56:42:CE,Halberd Valve Corporation,1,false
OTA-013811,LT-36407,Sensor,4.3.8,192.168.4.66,EA:04:0A:EF:B2:EB,Ironclad Controls Inc.,1,false
OTA-013812,PT-36411,Sensor,5.2.0,192.168.11.207,4B:19:30:75:B1:A2,Halberd Valve Corporation,0,false
OTA-013813,LT-36413,Sensor,3.8.2,192.168.6.216,46:6A:67:22:4C:B1,Ironclad Controls Inc.,1,false
OTA-013814,PT-36415,Sensor,2.0.5,192.168.3.17,B6:32:4E:DA:D4:2C,Halberd Valve Corporation,0,false
OTA-013815,TT-36416,Sensor,3.8.4,192.168.34.71,15:F7:F3:DD:A0:F0,Halberd Valve Corporation,1,false
OTA-013816,PT-36419,Sensor,5.3.2,192.168.16.156,62:8A:1F:AE:E8:5D,Sentinel Automation Services,0,false
OTA-013817,FCV-36420,Positioner/RTU,4.8.8,192.168.33.94,08:C5:97:CF:23:8E,Ironclad Controls Inc.,1,false
OTA-013818,FCV-36423,Positioner/RTU,4.9.4,192.168.23.16,72:7F:1B:0E:0D:31,Sentinel Automation Services,1,false
OTA-013819,LT-36425,Sensor,5.5.3,192.168.29.141,D2:E1:B8:20:BE:AF,Ironclad Controls Inc.,1,false
OTA-013820,TT-36427,Sensor,3.0.0,192.168.34.178,C2:DC:25:7A:0E:14,Ironclad Controls Inc.,1,false
OTA-013821,FT-36429,Sensor,3.3.8,192.168.14.123,D7:06:3E:82:E7:78,Ironclad Controls Inc.,1,false
OTA-013822,FT-36430,Sensor,2.1.9,192.168.3.228,3F:1B:0F:D9:58:07,Halberd Valve Corporation,0,false
OTA-013823,FT-36433,Sensor,4.5.9,192.168.5.106,A1:8E:8C:52:55:EB,Halberd Valve Corporation,1,false
OTA-013824,FCV-36434,Positioner/RTU,2.9.9,192.168.14.185,52:FE:F5:57:35:7E,Sentinel Automation Services,1,false
OTA-013825,TT-36438,Sensor,1.7.1,192.168.5.209,03:AA:7A:B0:5A:C6,Sentinel Automation Services,0,false
OTA-013826,PT-36443,Sensor,3.6.8,192.168.8.119,04:40:81:F9:30:CA,Halberd Valve Corporation,1,false
OTA-013827,FCV-36445,Positioner/RTU,2.7.1,192.168.32.33,96:B5:D0:C6:EE:7F,Halberd Valve Corporation,1,false
OTA-013828,FT-36446,Sensor,2.2.1,192.168.23.51,2C:B7:9E:ED:C1:CD,Ironclad Controls Inc.,0,false
OTA-013829,LT-36450,Sensor,1.8.0,192.168.19.28,35:DD:C8:2A:AA:7C,Ironclad Controls Inc.,0,false
OTA-013830,PT-36453,Sensor,2.3.4,192.168.25.57,61:D8:C8:28:60:35,Sentinel Automation Services,0,false
OTA-013831,FCV-36454,Positioner/RTU,4.0.2,192.168.3.213,C0:DD:2F:CA:C7:30,Ironclad Controls Inc.,1,false
OTA-013832,TT-36455,Sensor,3.2.6,192.168.24.111,3B:F8:4A:19:93:80,Ironclad Controls Inc.,0,false
OTA-013833,PT-36456,Sensor,5.1.5,192.168.18.137,12:E7:BC:08:05:3C,Sentinel Automation Services,0,false
OTA-013834,FT-36459,Sensor,5.8.4,192.168.25.233,4E:3F:17:28:03:00,Sentinel Automation Services,0,false
OTA-013835,FCV-36464,Positioner/RTU,1.8.5,192.168.37.33,A8:C9:21:4B:BD:78,Halberd Valve Corporation,1,false
OTA-013836,PT-36465,Sensor,2.2.3,192.168.34.6,22:7F:14:58:7C:3A,Sentinel Automation Services,1,false
OTA-013837,TT-36466,Sensor,5.2.3,192.168.15.49,5D:E2:E5:93:A0:72,Sentinel Automation Services,0,false
OTA-013838,LT-36468,Sensor,2.2.1,192.168.11.237,21:E3:FF:54:E8:30,Sentinel Automation Services,1,false
OTA-013839,FT-36470,Sensor,3.5.9,192.168.38.200,BE:7A:9D:78:99:6F,Sentinel Automation Services,0,false
OTA-013840,TT-36471,Sensor,3.9.6,192.168.11.168,8A:3C:29:1B:57:B9,Ironclad Controls Inc.,0,false
OTA-013841,TT-36472,Sensor,5.8.8,192.168.24.193,9F:0B:BF:79:CF:96,Sentinel Automation Services,1,false
OTA-013842,FCV-36473,Positioner/RTU,1.5.2,192.168.19.116,F8:31:26:FC:A1:51,Halberd Valve Corporation,1,false
OTA-013843,FT-36476,Sensor,3.0.4,192.168.24.226,D4:8B:D3:6B:25:A6,Sentinel Automation Services,0,false
OTA-013844,FT-36478,Sensor,3.5.1,192.168.3.222,37:74:9B:8A:7D:EB,Ironclad Controls Inc.,0,false
OTA-013845,TT-36479,Sensor,2.1.8,192.168.14.126,79:D6:AF:33:23:8F,Halberd Valve Corporation,0,false
OTA-013846,TT-36484,Sensor,5.3.3,192.168.14.110,20:5A:13:24:02:AA,Halberd Valve Corporation,1,false
OTA-013847,TT-36488,Sensor,3.8.6,192.168.15.68,61:CB:EE:47:27:C9,Sentinel Automation Services,0,false
OTA-013848,FT-36490,Sensor,1.9.5,192.168.29.52,03:0F:07:C3:FF:B9,Ironclad Controls Inc.,1,false
OTA-013849,FCV-36493,Positioner/RTU,5.9.9,192.168.39.129,4B:B9:E0:D0:77:E4,Sentinel Automation Services,0,false
OTA-013850,LT-36494,Sensor,4.7.0,192.168.3.58,10:AD:95:58:5D:A9,Sentinel Automation Services,0,false
OTA-013851,TT-36498,Sensor,2.4.0,192.168.33.13,FC:08:A8:5D:82:80,Ironclad Controls Inc.,1,false
OTA-013852,TT-36501,Sensor,5.5.6,192.168.1.189,6E:C7:CA:9F:16:AF,Sentinel Automation Services,1,false
OTA-013853,LT-36502,Sensor,5.5.3,192.168.23.104,DE:18:2C:FE:44:4E,Halberd Valve Corporation,1,false
OTA-013854,TT-36504,Sensor,2.7.5,192.168.22.79,D2:83:3E:47:E4:B5,Ironclad Controls Inc.,0,false
OTA-013855,LT-36509,Sensor,4.5.6,192.168.36.97,0B:FB:DE:E9:E7:EA,Sentinel Automation Services,1,false
OTA-013856,PT-36510,Sensor,4.9.6,192.168.23.123,61:C6:00:B9:AD:74,Sentinel Automation Services,0,false
OTA-013857,FCV-36514,Positioner/RTU,2.8.5,192.168.26.169,94:51:65:49:40:28,Halberd Valve Corporation,0,false
OTA-013858,PT-36516,Sensor,1.9.9,192.168.38.149,DA:FB:76:AE:F0:D4,Halberd Valve Corporation,1,false
OTA-013859,PT-36519,Sensor,1.1.9,192.168.34.74,32:73:ED:D5:D6:AC,Halberd Valve Corporation,0,false
OTA-013860,FT-36525,Sensor,2.6.3,192.168.29.128,2F:77:43:B8:A1:E9,Ironclad Controls Inc.,0,false
OTA-013861,TT-36526,Sensor,4.9.7,192.168.21.238,CF:C7:5A:30:32:3F,Sentinel Automation Services,1,false
OTA-013862,LT-36531,Sensor,4.9.6,192.168.8.194,55:CD:C6:10:03:B6,Ironclad Controls Inc.,0,false
OTA-013863,FCV-36536,Positioner/RTU,2.6.5,192.168.22.182,75:A5:59:26:87:EF,Halberd Valve Corporation,1,false
OTA-013864,LT-36537,Sensor,4.4.4,192.168.12.86,EE:E8:29:2D:25:77,Sentinel Automation Services,1,false
OTA-013865,TT-36541,Sensor,4.3.0,192.168.4.6,C6:77:ED:A8:94:8B,Ironclad Controls Inc.,0,false
OTA-013866,FCV-36542,Positioner/RTU,5.1.5,192.168.25.175,F3:7A:64:B1:C9:92,Sentinel Automation Services,0,false
OTA-013867,FT-36543,Sensor,1.1.8,192.168.30.189,D1:00:81:96:2E:71,Sentinel Automation Services,0,false
OTA-013868,PT-36544,Sensor,4.9.1,192.168.5.54,62:76:BC:E0:45:08,Sentinel Automation Services,0,false
OTA-013869,TT-36549,Sensor,1.0.1,192.168.23.176,74:4B:48:9E:6C:3C,Halberd Valve Corporation,0,false
OTA-013870,FT-36554,Sensor,1.6.2,192.168.29.249,39:0A:4C:4E:0F:70,Halberd Valve Corporation,0,false
OTA-013871,PT-36555,Sensor,1.1.5,192.168.6.125,FB:12:7D:2D:45:CD,Sentinel Automation Services,1,false
OTA-013872,PT-36556,Sensor,1.1.1,192.168.13.209,5A:F0:E7:48:0C:F8,Sentinel Automation Services,1,false
OTA-013873,TT-36558,Sensor,3.3.1,192.168.4.214,97:62:0A:3B:F5:F6,Sentinel Automation Services,0,false
OTA-013874,PT-36559,Sensor,5.4.7,192.168.20.145,DA:ED:86:42:FD:99,Sentinel Automation Services,0,false
OTA-013875,PT-36561,Sensor,2.2.7,192.168.38.11,E8:AB:E1:CE:D6:CA,Halberd Valve Corporation,1,false
OTA-013876,FT-36564,Sensor,4.3.2,192.168.29.202,B8:CE:D8:B1:E1:C3,Sentinel Automation Services,0,false
OTA-013877,FCV-36565,Positioner/RTU,5.2.7,192.168.33.164,20:C0:B1:A1:2C:FD,Halberd Valve Corporation,1,false
OTA-013878,FCV-36569,Positioner/RTU,2.9.9,192.168.9.119,B1:C8:CD:F9:0D:66,Ironclad Controls Inc.,0,false
OTA-013879,LT-36575,Sensor,3.9.5,192.168.29.74,3B:6B:E7:EC:EC:61,Ironclad Controls Inc.,0,false
OTA-013880,FCV-36582,Positioner/RTU,3.6.9,192.168.7.83,14:EE:67:D8:A2:5A,Sentinel Automation Services,1,false
OTA-013881,FT-36583,Sensor,4.6.8,192.168.12.149,F5:CF:80:98:D3:97,Ironclad Controls Inc.,0,false
OTA-013882,FCV-36592,Positioner/RTU,2.1.2,192.168.29.91,89:5A:2F:58:2B:2D,Ironclad Controls Inc.,0,false
OTA-013883,FT-36593,Sensor,3.5.0,192.168.7.105,B6:1D:42:B3:E0:32,Halberd Valve Corporation,0,false
OTA-013884,LT-36596,Sensor,2.7.1,192.168.3.58,04:21:C0:DD:AA:CA,Sentinel Automation Services,1,false
OTA-013885,LT-36598,Sensor,5.5.3,192.168.11.86,2C:E4:4D:33:08:43,Sentinel Automation Services,1,false
OTA-013886,TT-36599,Sensor,3.8.0,192.168.40.134,0A:98:39:18:6F:C1,Ironclad Controls Inc.,0,false
OTA-013887,LT-36600,Sensor,5.7.1,192.168.7.69,CE:24:92:83:BF:F1,Ironclad Controls Inc.,0,false
OTA-013888,FT-36603,Sensor,4.7.0,192.168.29.9,ED:4E:84:2E:7D:32,Sentinel Automation Services,0,false
OTA-013889,LT-36608,Sensor,4.6.5,192.168.28.31,44:A1:7B:D6:35:4A,Sentinel Automation Services,1,false
OTA-013890,LT-36613,Sensor,1.7.9,192.168.7.10,70:FA:C3:CA:B9:54,Sentinel Automation Services,1,false
OTA-013891,PT-36614,Sensor,3.8.2,192.168.16.32,4D:47:3B:A6:85:12,Ironclad Controls Inc.,1,false
OTA-013892,FCV-36621,Positioner/RTU,3.5.0,192.168.9.70,D8:6D:A6:FD:05:03,Sentinel Automation Services,1,false
OTA-013893,TT-36623,Sensor,2.9.0,192.168.3.33,23:32:AB:20:F5:63,Ironclad Controls Inc.,1,false
OTA-013894,TT-36631,Sensor,5.2.0,192.168.24.55,00:46:DB:6B:24:C2,Ironclad Controls Inc.,1,false
OTA-013895,PT-36632,Sensor,3.5.9,192.168.40.157,8C:7B:0A:82:A4:CB,Sentinel Automation Services,1,false
OTA-013896,FT-36633,Sensor,5.3.3,192.168.12.115,44:75:AC:1A:A3:3D,Sentinel Automation Services,0,false
OTA-013897,FT-36637,Sensor,3.2.8,192.168.37.202,A3:D1:80:59:21:4F,Sentinel Automation Services,0,false
OTA-013898,LT-36638,Sensor,3.5.7,192.168.35.170,E8:04:4D:48:6B:D5,Halberd Valve Corporation,0,false
OTA-013899,TT-36640,Sensor,1.2.6,192.168.19.78,82:9E:24:7B:3A:46,Sentinel Automation Services,1,false
OTA-013900,FCV-36642,Positioner/RTU,1.2.3,192.168.6.42,71:16:56:B6:C0:49,Ironclad Controls Inc.,0,false
OTA-013901,PT-36647,Sensor,3.2.9,192.168.28.134,7B:96:B6:D7:DE:96,Ironclad Controls Inc.,0,false
OTA-013902,FCV-36648,Positioner/RTU,3.9.0,192.168.37.138,BE:CB:B2:3D:F4:A3,Halberd Valve Corporation,0,false
OTA-013903,FT-36649,Sensor,2.2.8,192.168.26.131,A1:3E:F0:1C:E7:03,Sentinel Automation Services,1,false
OTA-013904,LT-36651,Sensor,4.0.2,192.168.27.185,82:2D:77:5D:58:6F,Ironclad Controls Inc.,1,false
OTA-013905,LT-36652,Sensor,1.9.0,192.168.35.225,63:93:F2:EB:C9:87,Sentinel Automation Services,1,false
OTA-013906,FT-36653,Sensor,4.9.1,192.168.18.113,C5:CF:76:EE:D1:3F,Sentinel Automation Services,0,false
OTA-013907,FT-36657,Sensor,5.9.3,192.168.37.249,42:59:40:46:59:9A,Ironclad Controls Inc.,0,false
